id,user,uid,version,changeset,timestamp 
96905213,SimMoonXP,3392,2,13927500,2012-11-19T04:25:34Z
96905218,nm7s9,12434,2,24547820,2014-08-05T04:23:04Z
96905223,SimMoonXP,3392,2,13927500,2012-11-19T04:25:28Z
96905228,nm7s9,12434,3,24547820,2014-08-05T04:23:04Z
96905233,SimMoonXP,3392,2,13927500,2012-11-19T04:25:28Z
96905238,nm7s9,12434,3,24547777,2014-08-05T04:16:12Z
96908347,nm7s9,12434,2,24547777,2014-08-05T04:16:13Z
96908354,nm7s9,12434,2,24544304,2014-08-04T21:18:16Z
96908360,nm7s9,12434,2,24543869,2014-08-04T20:49:07Z
96908367,nm7s9,12434,2,24543869,2014-08-04T20:49:08Z
96908374,nm7s9,12434,3,24704063,2014-08-12T15:10:42Z
96908381,nm7s9,12434,2,24544304,2014-08-04T21:18:16Z
96908388,SimMoonXP,3392,2,13927832,2012-11-19T05:38:11Z
96908395,nm7s9,12434,2,24543869,2014-08-04T20:49:07Z
96908402,TheDutchMan13,1330847,6,48044071,2017-04-22T21:07:49Z
96908408,nm7s9,12434,2,24543869,2014-08-04T20:49:07Z
96908413,SimMoonXP,3392,2,13927500,2012-11-19T04:25:30Z
96908418,TheDutchMan13,1330847,3,48044071,2017-04-22T21:07:49Z
96908424,nm7s9,12434,2,24733874,2014-08-13T22:27:43Z
96908430,SimMoonXP,3392,2,16623443,2013-06-19T22:46:40Z
96908436,SimMoonXP,3392,2,13927832,2012-11-19T05:38:11Z
96908445,SimMoonXP,3392,2,13927500,2012-11-19T04:25:31Z
96908451,nm7s9,12434,2,24547708,2014-08-05T04:07:03Z
96908457,nm7s9,12434,2,24543869,2014-08-04T20:49:07Z
96908463,nm7s9,12434,2,24543869,2014-08-04T20:49:08Z
96908468,SimMoonXP,3392,2,14206853,2012-12-08T22:49:52Z
96908474,nm7s9,12434,2,24543869,2014-08-04T20:49:08Z
96908481,nm7s9,12434,3,24547777,2014-08-05T04:16:12Z
96912308,nm7s9,12434,2,24545381,2014-08-04T22:31:00Z
96912313,Zartbitter,40397,2,7554217,2011-03-14T09:28:29Z
96912318,nm7s9,12434,2,24544772,2014-08-04T21:47:23Z
96912323,nm7s9,12434,2,24545381,2014-08-04T22:31:00Z
96912328,SimMoonXP,3392,2,14206853,2012-12-08T22:49:28Z
96912333,SimMoonXP,3392,2,14206853,2012-12-08T22:49:28Z
96912338,nm7s9,12434,2,24545381,2014-08-04T22:31:00Z
96912343,nm7s9,12434,2,24545381,2014-08-04T22:31:00Z
96912348,nm7s9,12434,2,24533378,2014-08-04T11:37:31Z
96912354,nm7s9,12434,2,24533378,2014-08-04T11:37:31Z
96912359,nm7s9,12434,3,24545381,2014-08-04T22:31:00Z
96912364,nm7s9,12434,2,24545381,2014-08-04T22:31:00Z
96912369,SimMoonXP,3392,2,14206853,2012-12-08T22:49:30Z
96912374,Zartbitter,40397,2,7554217,2011-03-14T09:28:24Z
96912380,ryandrake,1214881,3,15391039,2013-03-17T02:48:22Z
96912385,Glen,6513,3,15566467,2013-04-01T11:31:19Z
96912391,nm7s9,12434,2,24544772,2014-08-04T21:47:23Z
96912396,nm7s9,12434,2,24544824,2014-08-04T21:50:34Z
96912401,nm7s9,12434,2,24688814,2014-08-11T21:17:30Z
96912407,SimMoonXP,3392,3,14206853,2012-12-08T22:49:31Z
96914645,nm7s9,12434,2,24532750,2014-08-04T10:58:00Z
96914652,TheDutchMan13,1330847,4,47952813,2017-04-19T21:38:24Z
96914657,nm7s9,12434,2,24532750,2014-08-04T10:58:01Z
96914663,nm7s9,12434,3,24303781,2014-07-23T01:44:05Z
96914669,nm7s9,12434,2,24303858,2014-07-23T01:56:19Z
96914678,nm7s9,12434,2,24532750,2014-08-04T10:58:00Z
96914683,nm7s9,12434,4,24303748,2014-07-23T01:38:41Z
96968279,Stephen Show,7285879,21,54998217,2017-12-29T01:43:26Z
96972030,Bryce C Nesbitt,355242,9,29254306,2015-03-04T21:40:31Z
96972549,Bernhard W,110838,10,37055103,2016-02-07T08:20:29Z
97047239,Reno Editor,1282393,4,34815724,2015-10-23T08:18:22Z
97047612,nm7s9,12434,2,24532863,2014-08-04T11:04:17Z
97047617,SimMoonXP,3392,2,14206853,2012-12-08T22:49:52Z
97047622,nm7s9,12434,2,24532863,2014-08-04T11:04:17Z
97047627,nm7s9,12434,2,24532924,2014-08-04T11:08:07Z
97047632,nm7s9,12434,4,24532863,2014-08-04T11:04:16Z
97047637,SimMoonXP,3392,2,14206853,2012-12-08T22:49:52Z
97047642,nm7s9,12434,2,24532863,2014-08-04T11:04:17Z
97047647,nm7s9,12434,2,24532863,2014-08-04T11:04:18Z
97047652,nm7s9,12434,4,24532924,2014-08-04T11:08:07Z
97049863,TheDutchMan13,1330847,5,47952813,2017-04-19T21:27:37Z
97049868,TheDutchMan13,1330847,3,47898496,2017-04-18T09:01:27Z
97049873,SimMoonXP,3392,2,14265740,2012-12-13T22:48:24Z
97049879,nm7s9,12434,3,14919925,2013-02-05T10:01:36Z
97049884,TheDutchMan13,1330847,3,47952813,2017-04-19T21:33:33Z
97049889,nm7s9,12434,3,22127846,2014-05-04T15:28:35Z
97049894,TheDutchMan13,1330847,3,47924003,2017-04-19T03:43:37Z
97049899,nm7s9,12434,2,24554299,2014-08-05T11:59:45Z
97049904,nm7s9,12434,2,24554299,2014-08-05T11:59:45Z
97049909,SimMoonXP,3392,2,14265740,2012-12-13T22:48:25Z
97049914,nm7s9,12434,3,14919925,2013-02-05T10:01:36Z
97049919,SimMoonXP,3392,2,14265740,2012-12-13T22:48:25Z
97054978,SimMoonXP,3392,2,13927452,2012-11-19T04:17:56Z
97054983,nm7s9,12434,2,24533008,2014-08-04T11:12:58Z
97054988,nm7s9,12434,2,24533083,2014-08-04T11:18:23Z
97054993,SimMoonXP,3392,2,14206853,2012-12-08T22:49:44Z
97054998,SimMoonXP,3392,2,14206853,2012-12-08T22:49:44Z
97055003,nm7s9,12434,2,24533008,2014-08-04T11:12:58Z
97055008,SimMoonXP,3392,2,13927452,2012-11-19T04:17:55Z
97055013,nm7s9,12434,2,24564840,2014-08-05T21:28:43Z
97055018,nm7s9,12434,2,24554575,2014-08-05T12:15:31Z
97055023,nm7s9,12434,2,24533008,2014-08-04T11:12:58Z
97055030,Glen,6513,3,15563445,2013-04-01T07:23:46Z
97055039,nm7s9,12434,3,24304276,2014-07-23T03:10:41Z
97055044,SimMoonXP,3392,2,14265740,2012-12-13T22:48:12Z
97055049,SimMoonXP,3392,2,13927452,2012-11-19T04:17:51Z
97055054,TheDutchMan13,1330847,3,47952813,2017-04-19T21:33:33Z
97055060,SimMoonXP,3392,2,13927452,2012-11-19T04:17:56Z
97055067,SimMoonXP,3392,2,14265740,2012-12-13T22:48:13Z
97055072,SimMoonXP,3392,2,13927452,2012-11-19T04:17:54Z
97055077,SimMoonXP,3392,2,14265740,2012-12-13T22:48:13Z
97055082,SimMoonXP,3392,2,14265740,2012-12-13T22:48:13Z
97055087,SimMoonXP,3392,2,13927832,2012-11-19T05:38:02Z
97055092,SimMoonXP,3392,2,14265740,2012-12-13T22:48:13Z
97055097,SimMoonXP,3392,2,13927452,2012-11-19T04:17:56Z
97055102,SimMoonXP,3392,2,13927832,2012-11-19T05:38:01Z
97055107,SimMoonXP,3392,2,14265740,2012-12-13T22:48:13Z
97055112,nm7s9,12434,3,17663453,2013-09-04T00:09:15Z
97055117,SimMoonXP,3392,2,13927452,2012-11-19T04:17:53Z
97055122,SimMoonXP,3392,2,14265740,2012-12-13T22:48:14Z
97055127,SimMoonXP,3392,2,13927452,2012-11-19T04:17:53Z
97055132,nm7s9,12434,2,24533083,2014-08-04T11:18:23Z
97055137,nm7s9,12434,5,24304301,2014-07-23T03:13:42Z
97189783,TheDutchMan13,1330847,3,47924428,2017-04-19T04:17:27Z
97189790,TheDutchMan13,1330847,3,47924428,2017-04-19T04:17:26Z
97189797,TheDutchMan13,1330847,3,47924428,2017-04-19T04:17:26Z
97189805,TheDutchMan13,1330847,3,47924428,2017-04-19T04:17:27Z
97189810,TheDutchMan13,1330847,3,47924428,2017-04-19T04:17:26Z
97189815,SimMoonXP,3392,3,14265740,2012-12-13T22:48:29Z
97189820,SimMoonXP,3392,2,13927452,2012-11-19T04:18:09Z
97189825,SimMoonXP,3392,3,13927452,2012-11-19T04:18:09Z
97189830,nm7s9,12434,2,24533329,2014-08-04T11:32:55Z
97189835,nm7s9,12434,2,24533329,2014-08-04T11:32:56Z
97189840,nm7s9,12434,2,24547440,2014-08-05T03:20:09Z
97189845,nm7s9,12434,2,24547440,2014-08-05T03:20:09Z
97189850,nm7s9,12434,2,24533329,2014-08-04T11:32:54Z
97190131,SimMoonXP,3392,2,13927452,2012-11-19T04:17:27Z
97190136,SimMoonXP,3392,3,13927452,2012-11-19T04:17:28Z
97190141,TheDutchMan13,1330847,3,47924428,2017-04-19T04:17:28Z
97190146,TheDutchMan13,1330847,3,47924428,2017-04-19T04:17:30Z
97190151,TheDutchMan13,1330847,3,47924428,2017-04-19T04:17:30Z
97190158,TheDutchMan13,1330847,3,47924428,2017-04-19T04:17:28Z
97190163,TheDutchMan13,1330847,3,47924428,2017-04-19T04:17:28Z
97190168,TheDutchMan13,1330847,3,47924428,2017-04-19T04:17:29Z
97190173,TheDutchMan13,1330847,3,47924428,2017-04-19T04:17:29Z
97190178,TheDutchMan13,1330847,3,47924428,2017-04-19T04:17:27Z
97190183,nm7s9,12434,2,24547494,2014-08-05T03:31:08Z
97190293,nm7s9,12434,2,24563716,2014-08-05T20:31:55Z
97190313,nm7s9,12434,2,24555019,2014-08-05T12:36:32Z
97190329,nm7s9,12434,2,24555019,2014-08-05T12:36:33Z
97190342,nm7s9,12434,2,24563716,2014-08-05T20:31:54Z
97190353,nm7s9,12434,2,24555019,2014-08-05T12:36:31Z
97190360,nm7s9,12434,2,24555019,2014-08-05T12:36:31Z
97190371,nm7s9,12434,2,24555019,2014-08-05T12:36:32Z
97190376,TheDutchMan13,1330847,3,47924542,2017-04-19T04:24:49Z
97190381,TheDutchMan13,1330847,3,47924542,2017-04-19T04:24:48Z
97190386,TheDutchMan13,1330847,3,47924542,2017-04-19T04:24:48Z
97190905,nm7s9,12434,2,24533329,2014-08-04T11:32:56Z
97190912,SimMoonXP,3392,2,14206853,2012-12-08T22:49:30Z
97190921,nm7s9,12434,3,24533329,2014-08-04T11:32:55Z
97190929,SimMoonXP,3392,3,13927452,2012-11-19T04:17:32Z
97190941,TheDutchMan13,1330847,3,47958958,2017-04-20T04:57:24Z
97191607,SimMoonXP,3392,2,14265740,2012-12-13T22:48:00Z
97191612,nm7s9,12434,3,24554871,2014-08-05T12:29:54Z
97191617,SimMoonXP,3392,2,13927452,2012-11-19T04:17:34Z
97191622,TheDutchMan13,1330847,3,47924003,2017-04-19T03:43:38Z
97191627,SimMoonXP,3392,2,13927452,2012-11-19T04:17:35Z
97191632,nm7s9,12434,2,24533329,2014-08-04T11:32:55Z
97191814,TheDutchMan13,1330847,3,47924170,2017-04-19T03:57:02Z
97191820,TheDutchMan13,1330847,3,47924170,2017-04-19T03:57:01Z
97191826,TheDutchMan13,1330847,3,47924170,2017-04-19T03:57:01Z
97191831,nm7s9,12434,2,24689355,2014-08-11T21:44:27Z
97191839,SimMoonXP,3392,2,14206853,2012-12-08T22:49:33Z
97191847,TheDutchMan13,1330847,3,47924170,2017-04-19T03:57:02Z
97192414,nm7s9,12434,2,24533083,2014-08-04T11:18:23Z
97192420,SimMoonXP,3392,2,13927452,2012-11-19T04:17:40Z
97192425,nm7s9,12434,2,24689355,2014-08-11T21:44:27Z
97192433,nm7s9,12434,3,17663621,2013-09-04T00:31:55Z
97192440,nm7s9,12434,2,24533105,2014-08-04T11:19:34Z
97192446,SimMoonXP,3392,2,14265740,2012-12-13T22:48:03Z
97192794,nm7s9,12434,2,24554782,2014-08-05T12:25:51Z
97192800,SimMoonXP,3392,2,13927452,2012-11-19T04:17:42Z
97192805,SimMoonXP,3392,2,13927452,2012-11-19T04:17:42Z
97193635,TheDutchMan13,1330847,3,47960798,2017-04-20T07:02:15Z
97193640,nm7s9,12434,2,24689524,2014-08-11T21:54:57Z
97193645,SimMoonXP,3392,2,14265740,2012-12-13T22:48:06Z
97193650,RetiredInNH,232126,3,19005186,2013-11-20T00:50:24Z
97193655,nm7s9,12434,2,24555191,2014-08-05T12:44:25Z
97193660,RetiredInNH,232126,2,19005186,2013-11-20T00:50:24Z
97193665,RetiredInNH,232126,2,19005186,2013-11-20T00:50:24Z
97193670,nm7s9,12434,2,24555213,2014-08-05T12:45:48Z
97193675,nm7s9,12434,2,24555213,2014-08-05T12:45:48Z
97193680,nm7s9,12434,2,24555134,2014-08-05T12:41:46Z
97193685,nm7s9,12434,2,24554871,2014-08-05T12:29:54Z
97193690,andrewpmk,1679,3,31360212,2015-05-22T04:16:13Z
97193695,SimMoonXP,3392,2,14265740,2012-12-13T22:48:07Z
97193700,nm7s9,12434,2,24554871,2014-08-05T12:29:54Z
97194234,nm7s9,12434,2,24565021,2014-08-05T21:39:50Z
97194239,nm7s9,12434,2,24565300,2014-08-05T21:56:22Z
97194244,gMitchellD,398919,1,7119155,2011-01-29T07:01:08Z
97194249,nm7s9,12434,2,24565021,2014-08-05T21:39:50Z
97194254,SimMoonXP,3392,2,14265740,2012-12-13T22:48:11Z
97194259,nm7s9,12434,2,24689524,2014-08-11T21:54:58Z
97194264,nm7s9,12434,2,24565300,2014-08-05T21:56:22Z
97194269,nm7s9,12434,2,24689524,2014-08-11T21:54:57Z
97194282,nm7s9,12434,2,24565300,2014-08-05T21:56:23Z
97194289,nm7s9,12434,2,24565300,2014-08-05T21:56:22Z
97194294,Diamondist,3847799,5,52392306,2017-09-26T17:52:34Z
97194299,nm7s9,12434,2,24565300,2014-08-05T21:56:21Z
97195169,SimMoonXP,3392,2,14265740,2012-12-13T22:48:17Z
97195174,nm7s9,12434,3,17663852,2013-09-04T01:05:26Z
97195179,SimMoonXP,3392,2,14265740,2012-12-13T22:48:18Z
97195184,SimMoonXP,3392,2,14265740,2012-12-13T22:48:18Z
97195189,nm7s9,12434,3,24564953,2014-08-05T21:35:48Z
97195194,nm7s9,12434,2,24565021,2014-08-05T21:39:50Z
97195199,nm7s9,12434,2,24565021,2014-08-05T21:39:50Z
97195204,nm7s9,12434,2,24564953,2014-08-05T21:35:47Z
97195209,nm7s9,12434,2,24564953,2014-08-05T21:35:48Z
97195214,SimMoonXP,3392,2,14265740,2012-12-13T22:48:18Z
97195219,nm7s9,12434,2,24689104,2014-08-11T21:32:22Z
97195224,nm7s9,12434,2,24564953,2014-08-05T21:35:49Z
97195229,SimMoonXP,3392,2,13927452,2012-11-19T04:17:58Z
97196187,nm7s9,12434,2,24575271,2014-08-06T12:59:03Z
97196192,nm7s9,12434,2,24575271,2014-08-06T12:59:03Z
97196197,hno2,310589,2,18780674,2013-11-08T11:51:02Z
97196202,nm7s9,12434,2,24575072,2014-08-06T12:47:47Z
97196207,nm7s9,12434,2,24575072,2014-08-06T12:47:48Z
97196212,SimMoonXP,3392,2,14265740,2012-12-13T22:48:21Z
97283339,Tom_Holland,574654,3,44883974,2017-01-03T21:52:23Z
97283348,Tom_Holland,574654,3,44883974,2017-01-03T21:52:23Z
97283356,nm7s9,12434,2,24629599,2014-08-09T08:16:55Z
97283363,SimMoonXP,3392,2,13927832,2012-11-19T05:37:45Z
97283374,Tom_Holland,574654,3,44883974,2017-01-03T21:52:23Z
97283387,SimMoonXP,3392,2,13927832,2012-11-19T05:37:46Z
97283399,SimMoonXP,3392,2,13927832,2012-11-19T05:37:46Z
97283882,SimMoonXP,3392,3,13927832,2012-11-19T05:37:56Z
97288600,SimMoonXP,3392,2,13927832,2012-11-19T05:37:16Z
97288609,nm7s9,12434,2,24629599,2014-08-09T08:16:56Z
97288621,nm7s9,12434,2,24629599,2014-08-09T08:16:56Z
97288632,SimMoonXP,3392,2,13927832,2012-11-19T05:37:23Z
97288642,SimMoonXP,3392,2,13927832,2012-11-19T05:37:22Z
97288657,SimMoonXP,3392,2,13927832,2012-11-19T05:37:23Z
97288670,nm7s9,12434,2,24629599,2014-08-09T08:16:54Z
97288682,nm7s9,12434,2,24629599,2014-08-09T08:16:55Z
97316461,SimMoonXP,3392,2,13927832,2012-11-19T05:37:49Z
97316473,SimMoonXP,3392,3,13927832,2012-11-19T05:37:49Z
97316492,nm7s9,12434,3,14754964,2013-01-23T09:53:38Z
97316517,SimMoonXP,3392,3,13927832,2012-11-19T05:37:56Z
97316533,nm7s9,12434,2,24629627,2014-08-09T08:19:21Z
97316545,SimMoonXP,3392,2,13927832,2012-11-19T05:37:54Z
97316567,SimMoonXP,3392,2,13927832,2012-11-19T05:37:54Z
97316585,SimMoonXP,3392,2,13927832,2012-11-19T05:37:58Z
97316603,SimMoonXP,3392,3,13927832,2012-11-19T05:37:54Z
97316617,nm7s9,12434,3,14755090,2013-01-23T10:05:16Z
97338097,Tom_Holland,574654,9,44326922,2016-12-11T16:50:54Z
97338102,es715,2079050,5,46886075,2017-03-16T02:57:26Z
97338262,nm7s9,12434,5,33642352,2015-08-28T12:04:52Z
97338267,es715,2079050,3,23995676,2014-07-07T02:05:46Z
97338272,nm7s9,12434,5,33642352,2015-08-28T12:04:52Z
97338459,rtlong,174062,3,54349724,2017-12-05T00:52:31Z
97338464,rtlong,174062,3,54349724,2017-12-05T00:53:04Z
97338736,chdr,165869,2,8185011,2011-05-18T20:56:28Z
97338741,Tom_Holland,574654,3,44326922,2016-12-11T16:50:54Z
97338746,Tom_Holland,574654,3,44326922,2016-12-11T16:50:55Z
97338751,rtlong,174062,3,54349724,2017-12-05T00:52:41Z
97338756,chdr,165869,2,8185011,2011-05-18T20:56:21Z
97338761,chdr,165869,2,8185011,2011-05-18T20:56:21Z
97338766,Tom_Holland,574654,3,44326922,2016-12-11T16:50:55Z
97338781,Tom_Holland,574654,3,44326922,2016-12-11T16:50:56Z
97507609,nm7s9,12434,2,24324064,2014-07-24T04:48:19Z
97507614,nm7s9,12434,2,24324064,2014-07-24T04:48:19Z
97507620,gMitchellD,398919,1,7141455,2011-01-31T00:50:18Z
97507625,nm7s9,12434,2,24324107,2014-07-24T04:55:21Z
97507631,nm7s9,12434,3,24324028,2014-07-24T04:41:46Z
97507639,chdr,165869,2,8185011,2011-05-18T20:56:11Z
97507644,Tom_Holland,574654,3,44289997,2016-12-09T19:27:21Z
97507649,chdr,165869,2,8185011,2011-05-18T20:56:13Z
97507656,chdr,165869,2,8185011,2011-05-18T20:56:14Z
97507661,chdr,165869,2,8185011,2011-05-18T20:56:14Z
97507666,chdr,165869,2,8185011,2011-05-18T20:56:15Z
97507673,chdr,165869,2,8185011,2011-05-18T20:56:16Z
97507682,chdr,165869,2,8185011,2011-05-18T20:56:17Z
97507687,KristenK,1494110,3,21312663,2014-03-25T20:24:26Z
97507692,chdr,165869,2,8185011,2011-05-18T20:56:17Z
97507697,Tom_Holland,574654,3,44326922,2016-12-11T16:50:56Z
97507702,chdr,165869,2,8185011,2011-05-18T20:56:28Z
97507707,chdr,165869,2,8185011,2011-05-18T20:56:23Z
97507712,chdr,165869,2,8185011,2011-05-18T20:56:20Z
97507717,Tom_Holland,574654,3,44306961,2016-12-10T16:53:41Z
97509134,chdr,165869,2,8185011,2011-05-18T20:56:35Z
97509139,nm7s9,12434,3,10397739,2012-01-15T13:16:44Z
97509145,chdr,165869,2,8185011,2011-05-18T20:56:36Z
97509150,chdr,165869,2,8185011,2011-05-18T20:56:36Z
97509155,Monica Brandeis,6660980,4,52607787,2017-10-03T20:15:31Z
97509160,nm7s9,12434,2,24324156,2014-07-24T05:01:56Z
97509165,nm7s9,12434,2,24324156,2014-07-24T05:01:56Z
97509170,nm7s9,12434,2,24324156,2014-07-24T05:01:56Z
97509175,nm7s9,12434,2,24324156,2014-07-24T05:01:56Z
97509180,nm7s9,12434,3,24324275,2014-07-24T05:19:05Z
97509185,nm7s9,12434,4,24324263,2014-07-24T05:16:47Z
97509190,nm7s9,12434,3,24324156,2014-07-24T05:01:55Z
97509195,nm7s9,12434,2,33642896,2015-08-28T12:27:11Z
97509616,Tom_Holland,574654,3,44338002,2016-12-12T06:40:29Z
97509628,Tom_Holland,574654,5,44338002,2016-12-12T06:40:57Z
97509634,nm7s9,12434,4,24699607,2014-08-12T11:38:41Z
97509639,nm7s9,12434,2,24699607,2014-08-12T11:38:41Z
97509644,nm7s9,12434,4,24699607,2014-08-12T11:38:41Z
97511087,nm7s9,12434,4,24630046,2014-08-09T08:54:18Z
97511092,Tom_Holland,574654,3,44851713,2017-01-02T18:13:38Z
97511097,nm7s9,12434,2,24630046,2014-08-09T08:54:19Z
97511102,nm7s9,12434,2,24630046,2014-08-09T08:54:20Z
97511107,nm7s9,12434,4,24630046,2014-08-09T08:54:20Z
97511112,nm7s9,12434,2,24630070,2014-08-09T08:56:07Z
97511117,nm7s9,12434,4,24630070,2014-08-09T08:56:06Z
97512624,nm7s9,12434,2,24629847,2014-08-09T08:37:31Z
97512629,Tom_Holland,574654,3,44338002,2016-12-12T06:40:25Z
97512634,Tom_Holland,574654,3,44338002,2016-12-12T06:41:07Z
97512640,Tom_Holland,574654,3,44338002,2016-12-12T06:41:15Z
97512645,nm7s9,12434,2,24629981,2014-08-09T08:48:48Z
97512650,nm7s9,12434,4,24629847,2014-08-09T08:37:32Z
97512655,nm7s9,12434,4,24629847,2014-08-09T08:37:29Z
97512660,SimMoonXP,3392,2,14206853,2012-12-08T22:49:41Z
97512665,nm7s9,12434,2,24629847,2014-08-09T08:37:32Z
97512670,nm7s9,12434,4,24629847,2014-08-09T08:37:31Z
97512675,nm7s9,12434,2,24629847,2014-08-09T08:37:29Z
97513505,nm7s9,12434,2,24629847,2014-08-09T08:37:30Z
97513510,nm7s9,12434,2,24629847,2014-08-09T08:37:31Z
97513515,nm7s9,12434,4,24629931,2014-08-09T08:44:44Z
97513525,nm7s9,12434,2,24629931,2014-08-09T08:44:44Z
97513530,Tom_Holland,574654,5,44338002,2016-12-12T06:41:09Z
97513535,Tom_Holland,574654,3,44338002,2016-12-12T06:41:12Z
97513540,nm7s9,12434,4,24629864,2014-08-09T08:39:04Z
97513937,nm7s9,12434,3,14774466,2013-01-24T21:11:48Z
97520084,mihaii_telenav,2944689,14,40015728,2016-06-14T11:47:58Z
97521667,aaront,302009,3,28011994,2015-01-09T05:16:32Z
97527535,Tom_Holland,574654,3,44163441,2016-12-04T18:28:38Z
97527551,Tom_Holland,574654,3,44152578,2016-12-04T08:17:45Z
97527576,nm7s9,12434,2,24630342,2014-08-09T09:24:20Z
97527581,nm7s9,12434,2,24630342,2014-08-09T09:24:25Z
97527586,gMitchellD,398919,1,7142660,2011-01-31T07:55:55Z
97575349,TheDutchMan13,1330847,9,49171267,2017-06-01T17:29:26Z
97576671,Sundance,239998,2,12652179,2012-08-08T00:08:50Z
97600214,Reno Editor,1282393,8,25428065,2014-09-14T09:46:38Z
97642590,TheDutchMan13,1330847,4,49171267,2017-06-01T17:29:27Z
97646175,nm7s9,12434,2,24630342,2014-08-09T09:24:21Z
97646180,nm7s9,12434,2,24324636,2014-07-24T06:12:38Z
97646185,nm7s9,12434,2,24630342,2014-08-09T09:24:22Z
97646190,nm7s9,12434,2,24324636,2014-07-24T06:12:37Z
97646195,nm7s9,12434,2,24630342,2014-08-09T09:24:22Z
97654036,nm7s9,12434,2,24630186,2014-08-09T09:07:48Z
97654041,Zartbitter,40397,2,7554343,2011-03-14T09:43:34Z
97654046,Tom_Holland,574654,3,44173140,2016-12-05T06:14:07Z
97654051,Zartbitter,40397,2,7554343,2011-03-14T09:43:42Z
97654056,Tom_Holland,574654,3,44173140,2016-12-05T06:14:09Z
97654061,nm7s9,12434,2,24699760,2014-08-12T11:46:02Z
97654066,Tom_Holland,574654,5,43988440,2016-11-27T17:45:46Z
97654071,nm7s9,12434,2,24630368,2014-08-09T09:28:34Z
97654076,nm7s9,12434,2,24630186,2014-08-09T09:07:48Z
97654081,nm7s9,12434,2,24699760,2014-08-12T11:46:03Z
97654086,nm7s9,12434,2,24630186,2014-08-09T09:07:50Z
97654091,TheDutchMan13,1330847,3,49171267,2017-06-01T17:29:27Z
97654096,nm7s9,12434,2,24630368,2014-08-09T09:28:34Z
97654101,Zartbitter,40397,2,7554343,2011-03-14T09:43:47Z
97654106,nm7s9,12434,2,24699760,2014-08-12T11:46:03Z
97656210,Tom_Holland,574654,3,43988440,2016-11-27T17:45:42Z
97656216,nm7s9,12434,2,24633352,2014-08-09T12:36:27Z
97656221,nm7s9,12434,2,24700148,2014-08-12T12:08:42Z
97656226,nm7s9,12434,2,24711505,2014-08-12T21:16:59Z
97656231,Tom_Holland,574654,5,44029185,2016-11-29T09:00:47Z
97656236,Tom_Holland,574654,6,43988440,2016-11-27T17:45:47Z
97658268,nm7s9,12434,2,24700148,2014-08-12T12:08:44Z
97658275,nm7s9,12434,2,24733919,2014-08-13T22:32:14Z
97658280,nm7s9,12434,2,24700148,2014-08-12T12:08:41Z
97658285,gMitchellD,398919,1,7151537,2011-02-01T06:07:23Z
97658290,nm7s9,12434,2,24700148,2014-08-12T12:08:41Z
97658295,Tom_Holland,574654,3,44029185,2016-11-29T09:00:49Z
97658301,nm7s9,12434,5,24702523,2014-08-12T14:03:32Z
97788003,nm7s9,12434,2,24700148,2014-08-12T12:08:41Z
97788011,nm7s9,12434,2,24702523,2014-08-12T14:03:31Z
97788019,nm7s9,12434,4,24700148,2014-08-12T12:08:44Z
97788027,nm7s9,12434,2,14802738,2013-01-27T05:10:07Z
97788034,nm7s9,12434,2,24700148,2014-08-12T12:08:41Z
97788045,nm7s9,12434,2,24700148,2014-08-12T12:08:44Z
97794886,nm7s9,12434,2,24665402,2014-08-10T22:16:09Z
97794894,BeKri,14390,2,21840757,2014-04-21T15:46:59Z
97794902,es715,2079050,11,36136016,2015-12-23T22:42:36Z
97794911,SimMoonXP,3392,2,13938978,2012-11-19T22:43:04Z
97794919,nm7s9,12434,2,24665402,2014-08-10T22:16:08Z
97795792,samuelestabrook,633750,4,35024596,2015-11-02T01:29:16Z
97795906,SimMoonXP,3392,2,13938978,2012-11-19T22:43:20Z
97795912,nm7s9,12434,2,24702045,2014-08-12T13:42:33Z
97795919,nm7s9,12434,3,24377175,2014-07-27T02:50:30Z
97795928,nm7s9,12434,2,24702045,2014-08-12T13:42:33Z
97795937,nm7s9,12434,3,24377168,2014-07-27T02:47:56Z
97795942,Eric Fischer,3158,3,17464793,2013-08-23T05:16:14Z
97795947,nm7s9,12434,3,24377168,2014-07-27T02:47:55Z
97795952,SimMoonXP,3392,2,13938978,2012-11-19T22:43:20Z
97796144,nm7s9,12434,3,33783784,2015-09-03T22:49:57Z
97796149,Brenden,27736,3,22015492,2014-04-29T05:27:41Z
97796560,SimMoonXP,3392,2,13938978,2012-11-19T22:42:48Z
97796571,nm7s9,12434,3,24665287,2014-08-10T22:07:55Z
97796582,SimMoonXP,3392,2,13938978,2012-11-19T22:42:47Z
97796593,nm7s9,12434,2,24665287,2014-08-10T22:07:56Z
97799175,nm7s9,12434,2,24701828,2014-08-12T13:32:33Z
97799183,nm7s9,12434,2,24646904,2014-08-10T04:53:41Z
97799192,nm7s9,12434,2,22207400,2014-05-08T11:35:42Z
97799204,SimMoonXP,3392,2,13938978,2012-11-19T22:43:01Z
97799215,es715,2079050,13,36542700,2016-01-13T04:25:18Z
97799227,nm7s9,12434,2,24646904,2014-08-10T04:53:41Z
97799238,nm7s9,12434,3,24377547,2014-07-27T04:00:28Z
97799244,nm7s9,12434,5,24377547,2014-07-27T04:00:28Z
97799249,gMitchellD,398919,1,7161588,2011-02-02T07:17:12Z
97799254,nm7s9,12434,2,24646904,2014-08-10T04:53:41Z
